N,matrix_type,beta,gamma,mse,snr_db,cosine_similarity
1,per_tile_varying,0.15,0.2,0.007684020325541496,4.448619896371505,0.8006021976470947
1,per_tile_varying,0.15,0.3,0.007684020325541496,4.448619896371505,0.8006021976470947
1,per_tile_varying,0.15,0.5,0.007684020325541496,4.448619896371505,0.8006021976470947
1,per_tile_varying,0.3,0.0,0.007684020325541496,4.448619896371505,0.8006021976470947
1,per_tile_varying,0.3,0.1,0.007684020325541496,4.448619896371505,0.8006021976470947
1,per_tile_varying,0.3,0.2,0.007684020325541496,4.448619896371505,0.8006021976470947
1,per_tile_varying,0.3,0.3,0.007684020325541496,4.448619896371505,0.8006021976470947
1,per_tile_varying,0.3,0.5,0.007684020325541496,4.448619896371505,0.8006021976470947
1,per_tile_varying,0.5,0.0,0.007684020325541496,4.448619896371505,0.8006021976470947
1,per_tile_varying,0.5,0.1,0.007684020325541496,4.448619896371505,0.8006021976470947
1,per_tile_varying,0.5,0.2,0.007684020325541496,4.448619896371505,0.8006021976470947
1,per_tile_varying,0.5,0.3,0.007684020325541496,4.448619896371505,0.8006021976470947
1,per_tile_varying,0.5,0.5,0.007684020325541496,4.448619896371505,0.8006021976470947
1,per_tile_varying,0.7,0.0,0.007684020325541496,4.448619896371505,0.8006021976470947
1,per_tile_varying,0.7,0.1,0.007684020325541496,4.448619896371505,0.8006021976470947
1,per_tile_varying,0.7,0.2,0.007684020325541496,4.448619896371505,0.8006021976470947
1,per_tile_varying,0.7,0.3,0.007684020325541496,4.448619896371505,0.8006021976470947
1,per_tile_varying,0.7,0.5,0.007684020325541496,4.448619896371505,0.8006021976470947
3,random_iid,0.0,0.0,2.3177857656264678e-05,12.35954163271268,0.9727462530136108
3,random_iid,0.0,0.1,2.3177857656264678e-05,12.35954163271268,0.9727462530136108
3,random_iid,0.0,0.2,2.3177857656264678e-05,12.35954163271268,0.9727462530136108
3,random_iid,0.0,0.3,2.3177857656264678e-05,12.35954163271268,0.9727462530136108
3,random_iid,0.0,0.5,2.3177857656264678e-05,12.35954163271268,0.9727462530136108
3,random_iid,0.15,0.0,2.3124341169022955e-05,12.369580864558756,0.9710332751274109
3,random_iid,0.15,0.1,2.3285490897251293e-05,12.339420566237791,0.9707397222518921
3,random_iid,0.15,0.2,2.347189911233727e-05,12.304792248411507,0.9704182744026184
3,random_iid,0.15,0.3,2.3687352950219065e-05,12.265109234017048,0.9700672030448914
3,random_iid,0.15,0.5,2.419765223748982e-05,12.172542237798671,0.9692941904067993
3,random_iid,0.3,0.0,2.7062342269346118e-05,11.686620721911616,0.9656721353530884
3,random_iid,0.3,0.1,2.8062680939910933e-05,11.528982960865452,0.9645522832870483
3,random_iid,0.3,0.2,2.9184890081523918e-05,11.358693926715107,0.963342547416687
3,random_iid,0.3,0.3,3.0445917218457907e-05,11.174983924349998,0.9620361328125
3,random_iid,0.3,0.5,3.335149813210592e-05,10.779121076710123,0.9591606259346008
3,random_iid,0.5,0.0,4.08731575589627e-05,9.895892652470389,0.9526382088661194
3,random_iid,0.5,0.1,4.466061727725901e-05,9.511027332627167,0.9495235681533813
3,random_iid,0.5,0.2,4.89343874505721e-05,9.114132983557472,0.946162223815918
3,random_iid,0.5,0.3,5.370103463064879e-05,8.710448015339372,0.9426010847091675
3,random_iid,0.5,0.5,6.470861262641847e-05,7.900653661381426,0.9348049163818359
3,random_iid,0.7,0.0,6.900003791088238e-05,7.621781252930816,0.9322171211242676
3,random_iid,0.7,0.1,7.834949064999819e-05,7.0699127718046135,0.926402747631073
3,random_iid,0.7,0.2,8.905657159630209e-05,6.513614825288709,0.9199938178062439
3,random_iid,0.7,0.3,0.00010102048690896481,5.966179972073011,0.9132760763168335
3,random_iid,0.7,0.5,0.00012891901133116335,4.907104883600769,0.8990308046340942
3,low_rank_4,0.0,0.0,2.3759319446980953e-05,12.438583563773541,0.9732671976089478
3,low_rank_4,0.0,0.1,2.3759319446980953e-05,12.438583563773541,0.9732671976089478
3,low_rank_4,0.0,0.2,2.3759319446980953e-05,12.438583563773541,0.9732671976089478
3,low_rank_4,0.0,0.3,2.3759319446980953e-05,12.438583563773541,0.9732671976089478
3,low_rank_4,0.0,0.5,2.3759319446980953e-05,12.438583563773541,0.9732671976089478
3,low_rank_4,0.15,0.0,2.37769381783437e-05,12.435364245071735,0.9714571237564087
3,low_rank_4,0.15,0.1,2.394820512563456e-05,12.404193837070052,0.9711568355560303
3,low_rank_4,0.15,0.2,2.4146946088876575e-05,12.368301406019395,0.9708347916603088
3,low_rank_4,0.15,0.3,2.437579314573668e-05,12.327335973122786,0.9704806804656982
3,low_rank_4,0.15,0.5,2.4916118491091765e-05,12.232119655588773,0.9697054028511047
3,low_rank_4,0.3,0.0,2.795376167341601e-05,11.732520949321362,0.9660542011260986
3,low_rank_4,0.3,0.1,2.8998430934734643e-05,11.573178536398867,0.9649395942687988
3,low_rank_4,0.3,0.2,3.018511415575631e-05,11.398995304648992,0.9637168049812317
3,low_rank_4,0.3,0.3,3.1495677831117064e-05,11.214413936844757,0.9624170064926147
3,low_rank_4,0.3,0.5,3.458480932749808e-05,10.808069674218563,0.9595072269439697
3,low_rank_4,0.5,0.0,4.247765537002124e-05,9.91531816020556,0.9530260562896729
3,low_rank_4,0.5,0.1,4.641800478566438e-05,9.530058841288712,0.9499663710594177
